timestamp,open,high,low,close,volume
2018-11-05,108.6100,109.2900,108.4200,109.0900,10276448
2018-11-02,109.9000,110.8100,107.4900,108.3800,19009518
2018-11-01,109.6200,110.2200,108.3200,108.9800,13065023
2018-10-31,108.0800,110.4800,107.7900,109.0200,20859992
2018-10-30,105.7100,106.9800,104.8600,106.7000,18019681
2018-10-29,104.4600,106.6300,103.7000,104.8500,18445175
2018-10-26,104.0000,104.5600,102.7300,103.4200,19174916
2018-10-25,104.1800,105.9000,103.7200,104.8600,17464708
2018-10-24,104.7600,105.0300,102.9068,103.2900,23168916
2018-10-23,104.2000,106.1600,103.7000,105.2500,21407548
2018-10-22,108.1500,108.3400,106.1132,106.3600,16199139
2018-10-19,107.6500,109.2200,107.2700,107.9100,15234549
2018-10-18,109.0200,109.8400,107.8100,108.0900,17582467
2018-10-17,108.3800,110.8000,108.2300,109.8300,18794482
2018-10-16,107.1600,108.7800,106.7300,108.6200,19302764
2018-10-15,107.2000,108.8500,106.3200,106.3400,18903216
2018-10-12,110.3700,110.8300,105.6000,106.9500,32075740
